%% +++++++++++++++++++ SIMULATION INFO +++++++++++++++++++++
%% Node    number:= 417
%% Element number:= 1392
%% Spin period:= 15.92
%% Node Info =================================
-3.997585762411491e+03  ,  -4.653062759340155e+03  ,  -1.284477852248069e+03
-5.987138951168851e+03  ,  -4.754689210031200e+03  ,  5.774083678012659e+01
-7.203541375849389e+03  ,  -4.667330460827656e+03  ,  1.523018640562083e+03
-4.044276857050892e+03  ,  -4.598557136670895e+03  ,  1.437458976967998e+03
-2.059925774594015e+03  ,  -4.389559848733511e+03  ,  -2.294522042969945e+03
-8.984587254878066e+03  ,  -4.629208988320090e+03  ,  -4.900449422498108e+02
-7.987927612751418e+03  ,  -4.287428548419270e+03  ,  3.136559320389253e+03
-4.825223229736821e+03  ,  -4.330972755298340e+03  ,  3.438499954497234e+03
-3.227346881993908e+03  ,  -3.629692306620363e+03  ,  5.505149627725568e+03
-5.417335902472832e+03  ,  -4.576427886385062e+03  ,  -3.180694333851359e+03
-9.574451020121076e+03  ,  -4.326920577280989e+03  ,  1.985031673808173e+03
-1.107151640225620e+04  ,  -4.124574086537450e+03  ,  7.734669905141284e+02
-1.909740623397956e+03  ,  -4.397051919527657e+03  ,  6.980091735935171e+02
-9.757802109468825e+03  ,  -4.399436145418455e+03  ,  -2.036372949118709e+03
-2.515501285842493e+03  ,  -4.141184992794806e+03  ,  3.555275999394777e+03
-5.019808039359133e+03  ,  -4.330168642749085e+03  ,  -4.539905637821089e+03
1.324525325134228e+02  ,  -3.858234417011007e+03  ,  2.612100228219627e+03
-8.096475103901927e+03  ,  -4.438777611829588e+03  ,  -3.519871015570011e+03
-1.103784387204536e+04  ,  -4.155916350055291e+03  ,  -1.433645454882521e+03
-2.265899698042944e+03  ,  -4.185723940370766e+03  ,  -4.157093671901835e+03
-8.880512715060400e+03  ,  -4.204766137920950e+03  ,  -4.192757979433201e+03
-1.024105041350546e+04  ,  -3.770143308755622e+03  ,  3.753522407635467e+03
-8.719522692457967e+03  ,  -3.711435882704190e+03  ,  4.647978518741783e+03
5.115249515951020e+02  ,  -3.925492655886441e+03  ,  5.095118673302899e+02
-6.587680424887321e+03  ,  -3.949487350325745e+03  ,  -5.778219707375757e+03
-1.091400805961734e+04  ,  -3.803483867109033e+03  ,  -3.738443064829571e+03
-2.649878950577995e+03  ,  -3.765085175168605e+03  ,  -5.927295604849549e+03
-5.786459060807669e+03  ,  -3.073431276210694e+03  ,  6.807469986421025e+03
-1.420495477687620e+02  ,  -3.906396435024596e+03  ,  -2.930865592553448e+03
-1.199045844375572e+04  ,  -3.620336498303422e+03  ,  2.280153974096853e+03
-5.575996851389494e+03  ,  -3.900105418999010e+03  ,  4.891648899385488e+03
2.010934197441134e+03  ,  -3.439359207056555e+03  ,  1.313891184475700e+03
-3.766987631049115e+03  ,  -2.547623825110476e+03  ,  7.945861358167331e+03
1.874535908600366e+02  ,  -3.308914875546986e+03  ,  4.724101604177169e+03
-9.453628028392708e+03  ,  -3.454368626726799e+03  ,  -6.333280644236270e+03
-8.624433086584126e+03  ,  -2.792272914843991e+03  ,  6.751043852424783e+03
2.467705919421798e+03  ,  -3.091850265752710e+03  ,  -7.057584113167833e+02
-1.263300751197839e+04  ,  -3.563688529159996e+03  ,  -5.719017253864374e+02
-3.469156831592577e+02  ,  -3.562681000728479e+03  ,  -4.939508707338135e+03
-1.246228528512433e+03  ,  -3.127898744763085e+03  ,  6.080729244430713e+03
-3.499022632403642e+03  ,  -2.827156686235503e+03  ,  -7.975439557060491e+03
-8.402989827968511e+03  ,  -2.956351089866685e+03  ,  -7.692515100685631e+03
2.097329841241403e+03  ,  -2.158498879261441e+03  ,  -5.032883527464684e+03
-1.441656997794321e+04  ,  -2.618941005365854e+03  ,  2.650443305904832e+02
-1.185843160925455e+04  ,  -2.929100469310016e+03  ,  4.893509885551132e+03
1.320814975756730e+03  ,  -3.062800923019687e+03  ,  -4.022066138256832e+03
-6.036402019490346e+03  ,  -2.083669962420519e+03  ,  8.369401496196757e+03
-2.066887484716654e+03  ,  -2.604567565979582e+03  ,  7.514762644710453e+03
-1.174268469070075e+04  ,  -2.202956751083196e+03  ,  -8.014627567645402e+03
-1.350455166115175e+04  ,  -2.669696837640593e+03  ,  3.143886883507640e+03
-1.040015177920749e+04  ,  -2.885883288774251e+03  ,  5.959755884578308e+03
-1.419862844506853e+04  ,  -2.737919953881195e+03  ,  -1.558285504838321e+03
-1.381457499707929e+04  ,  -1.984963127913340e+03  ,  4.704747956574527e+03
1.917958092432526e+03  ,  -2.584435109745464e+03  ,  5.026291739671253e+03
-1.245056727761714e+04  ,  -2.410882552791671e+03  ,  -6.874995059786200e+03
1.537218315391038e+02  ,  -2.454661068990800e+03  ,  6.710004210193370e+03
-1.264885134699528e+04  ,  -1.443258593772993e+03  ,  7.070664135378758e+03
-4.493894319201311e+03  ,  -2.179800197615773e+03  ,  -9.049457675764403e+03
-1.518478592127229e+04  ,  -1.929868997531170e+03  ,  1.565343335929299e+03
3.335157307957117e+03  ,  -2.652199059406411e+03  ,  1.452930585930025e+03
-1.295767564381110e+04  ,  -3.153940417258391e+03  ,  -2.734877988184932e+03
-2.857407288848392e+03  ,  -1.794775639404609e+03  ,  8.851114153668897e+03
-8.309397677032014e+02  ,  -1.542344193187199e+03  ,  8.230905496569198e+03
2.812232776250423e+03  ,  -2.644363555555718e+03  ,  3.800073439468076e+03
-1.354143132538978e+04  ,  -2.249429144293006e+03  ,  -5.666429903891722e+03
-1.541023862586576e+04  ,  -1.950180488719992e+03  ,  -4.566050121556827e+02
-1.028947198858783e+04  ,  -1.763206080552574e+03  ,  7.783711687987471e+03
3.410514790979347e+03  ,  -1.473119154136959e+03  ,  5.442054537341956e+03
4.844240984501630e+03  ,  -1.243902561394480e+03  ,  2.906387161643670e+03
-1.441811997743883e+04  ,  -1.801167577796232e+03  ,  -5.692861881953989e+03
-1.541771835591334e+04  ,  -1.895971138569574e+03  ,  -1.521765906322426e+03
3.894531611744666e+03  ,  -1.807884972988049e+03  ,  -1.128194833797332e+03
1.768437726379952e+03  ,  -1.935827239598688e+03  ,  6.269056962510695e+03
